Point_ID,Vegetation_Layer,Percent_Cover,Species_Code,Scientific_Name,Common_Name
AA30125,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30125,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30121,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30121,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30121,Herb,5,toxrad,Toxicodendron radicans,Eastern Poison Ivy
AA30131,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30131,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30136,Herb,60,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30136,Herb,30,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30136,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30138,Herb,78,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30138,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30138,Herb,2,lygmic,Lygodium microphyllum,Old World Climbing Fern
AA30138,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30140,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30140,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30140,Herb,5,lygmic,Lygodium microphyllum,Old World Climbing Fern
AA30140,Herb,15,typdom,Typha domingensis,Southern Cattail
AA30139,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30135,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30135,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30135,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30135,Herb,5,toxrad,Toxicodendron radicans,Eastern Poison Ivy
AA30155,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30157,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30167,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30170,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30172,Herb,100,junroe,Juncus roemerianus,Needle Rush
AA30174,Herb,100,junroe,Juncus roemerianus,Needle Rush
AA30176,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30176,Herb,10,tilutr,Tillandsia utriculata,Giant Airplant
AA30187,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30188,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30190,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30192,Herb,80,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30192,Herb,20,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30059,Herb,100,junroe,Juncus roemerianus,Needle Rush
AA30044,Herb,75,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30044,Herb,25,junroe,Juncus roemerianus,Needle Rush
AA30040,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30042,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30045,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30045,Herb,10,junroe,Juncus roemerianus,Needle Rush
AA30045,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30043,Herb,100,nepexa,Nephrolepis exaltata,Sword Fern
AA30027,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30027,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30026,Herb,35,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30026,Herb,5,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30026,Herb,60,junroe,Juncus roemerianus,Needle Rush
AA30024,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30024,Herb,10,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30025,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30025,Herb,5,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30081,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30081,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30087,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30087,Herb,10,tilutr,Tillandsia utriculata,Giant Airplant
AA30086,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30082,Herb,80,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30082,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30070,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30071,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30074,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30074,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30074,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30072,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30072,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30077,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30077,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30083,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30083,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30093,Herb,25,typdom,Typha domingensis,Southern Cattail
AA30093,Herb,75,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30096,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30096,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30097,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30097,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30097,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30102,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30102,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30107,Herb,98,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30107,Herb,2,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30104,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30104,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30104,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30004,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30004,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30003,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30003,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30116,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30116,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30116,Herb,15,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30116,Herb,5,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30117,Herb,85,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30117,Herb,10,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30117,Herb,5,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30111,Herb,70,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30111,Herb,10,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30111,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30108,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30108,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30108,Herb,55,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30108,Herb,5,junroe,Juncus roemerianus,Needle Rush
AA30103,Herb,40,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30103,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30106,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30106,Herb,30,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30114,Herb,65,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30114,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30114,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30114,Herb,5,catber,Catopsis berteroniana,Powdery Strap Airplant
AA30009,Herb,20,typdom,Typha domingensis,Southern Cattail
AA30009,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30009,Herb,30,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30016,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30016,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30016,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA30019,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30019,Herb,5,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA30019,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30022,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30022,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30022,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30022,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30021,Herb,88,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30021,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30021,Herb,1,pelvir,Peltandra virginica,Green Arrow Arum
AA30021,Herb,1,criame,Crinum americanum,Seven Sisters
AA30021,Herb,5,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA30028,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30028,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA30028,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30029,Herb,55,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30029,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30029,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA30032,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30032,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30032,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30032,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA30031,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30031,Herb,5,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA30031,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA30039,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30039,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30039,Herb,10,spabak,Spartina bakeri,Sand Cordgrass
AA30039,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA30039,Herb,5,smilau,Smilax laurifolia,Bamboo Vine
AA30047,Herb,15,typdom,Typha domingensis,Southern Cattail
AA30047,Herb,83,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30047,Herb,1,nymodo,Nymphaea odorata,American White Waterlily
AA30047,Herb,1,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30055,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30055,Herb,15,typdom,Typha domingensis,Southern Cattail
AA30053,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30053,Herb,10,nymodo,Nymphaea odorata,American White Waterlily
AA30053,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA30053,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA30053,Herb,5,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30010,Herb,100,batmar,Batis maritima,Saltwort
AA30105,Herb,100,junroe,Juncus roemerianus,Needle Rush
AA30204,Herb,100,batmar,Batis maritima,Saltwort
AA30198,Herb,100,tilutr,Tillandsia utriculata,Giant Airplant
AA30200,Herb,100,batmar,Batis maritima,Saltwort
AA30193,Herb,90,batmar,Batis maritima,Saltwort
AA30193,Herb,10,saramb,Sarcocornia ambigua,Perennial Glasswort
AA30196,Herb,90,batmar,Batis maritima,Saltwort
AA30196,Herb,10,saramb,Sarcocornia ambigua,Perennial Glasswort
AA30202,Herb,100,batmar,Batis maritima,Saltwort
AA30205,Herb,100,batmar,Batis maritima,Saltwort
AA30210,Herb,100,batmar,Batis maritima,Saltwort
AA30212,Herb,100,batmar,Batis maritima,Saltwort
AA30243,Herb,50,spabak,Spartina bakeri,Sand Cordgrass
AA30243,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30243,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30246,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30246,Herb,30,spabak,Spartina bakeri,Sand Cordgrass
AA30246,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30239,Herb,90,spabak,Spartina bakeri,Sand Cordgrass
AA30239,Herb,10,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30244,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30244,Herb,5,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30123,Herb,100,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30118,Herb,35,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30118,Herb,15,lygmic,Lygodium microphyllum,Old World Climbing Fern
AA30118,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30124,Herb,100,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30127,Herb,35,spabak,Spartina bakeri,Sand Cordgrass
AA30127,Herb,30,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30127,Herb,15,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30127,Herb,15,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30127,Herb,5,typdom,Typha domingensis,Southern Cattail
AA30134,Herb,100,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30154,Herb,100,junroe,Juncus roemerianus,Needle Rush
AA30159,Herb,100,junroe,Juncus roemerianus,Needle Rush
AA30178,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30178,Herb,10,spabak,Spartina bakeri,Sand Cordgrass
AA30058,Herb,100,batmar,Batis maritima,Saltwort
AA30201,Herb,100,batmar,Batis maritima,Saltwort
AA30207,Herb,100,batmar,Batis maritima,Saltwort
AA30215,Herb,100,batmar,Batis maritima,Saltwort
AA30224,Herb,40,spabak,Spartina bakeri,Sand Cordgrass
AA30224,Herb,40,spovir,Sporobolus virginicus,Seashore Dropseed
AA30224,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30225,Herb,100,batmar,Batis maritima,Saltwort
AA30226,Herb,100,spovir,Sporobolus virginicus,Seashore Dropseed
AA30219,Herb,100,batmar,Batis maritima,Saltwort
AA30216,Herb,90,batmar,Batis maritima,Saltwort
AA30240,Herb,90,batmar,Batis maritima,Saltwort
AA30126,Herb,100,batmar,Batis maritima,Saltwort
AA30120,Herb,100,batmar,Batis maritima,Saltwort
AA30241,Herb,100,batmar,Batis maritima,Saltwort
AA30234,Herb,100,batmar,Batis maritima,Saltwort
AA30236,Herb,30,spabak,Spartina bakeri,Sand Cordgrass
AA30236,Herb,70,miksca,Mikania scandens,Climbing Hempvine
AA30122,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30122,Herb,30,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30122,Herb,10,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA30122,Herb,10,tilutr,Tillandsia utriculata,Giant Airplant
AA30132,Herb,30,spabak,Spartina bakeri,Sand Cordgrass
AA30132,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30132,Herb,10,lygmic,Lygodium microphyllum,Old World Climbing Fern
AA30132,Herb,10,spovir,Sporobolus virginicus,Seashore Dropseed
AA30132,Herb,10,nepexa,Nephrolepis exaltata,Sword Fern
AA30128,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30128,Herb,20,lygmic,Lygodium microphyllum,Old World Climbing Fern
AA30128,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30128,Herb,15,nepexa,Nephrolepis exaltata,Sword Fern
AA30128,Herb,15,spabak,Spartina bakeri,Sand Cordgrass
AA30129,Herb,20,spabak,Spartina bakeri,Sand Cordgrass
AA30129,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30129,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30129,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30130,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30130,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30130,Herb,70,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30146,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30146,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA30146,Herb,20,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30146,Herb,10,spabak,Spartina bakeri,Sand Cordgrass
AA30146,Herb,10,typdom,Typha domingensis,Southern Cattail
AA30151,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30151,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30142,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30142,Herb,20,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30153,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30153,Herb,50,sespor,Sesuvium portulacastrum,Shoreline Seapurslane
AA30162,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA30162,Herb,20,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA30164,Herb,100,acrdan,Acrostichum danaeifolium,Giant Leather Fern
AA40242,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40242,Herb,5,nymodo,Nymphaea odorata,American White Waterlily
AA40145,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40232,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40232,Herb,10,typdom,Typha domingensis,Southern Cattail
AA40095,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40095,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA40078,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40078,Herb,10,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA40078,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40103,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40175,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40175,Herb,10,typdom,Typha domingensis,Southern Cattail
AA40175,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40129,Herb,95,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40129,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA40208,Herb,100,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40248,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40248,Herb,20,utrfol,Utricularia foliosa,Leafy Bladderwort
AA40143,Herb,90,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40143,Herb,10,utrfol,Utricularia foliosa,Leafy Bladderwort
AA40025,Herb,85,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40025,Herb,10,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA40025,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA40183,Herb,65,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40183,Herb,30,typdom,Typha domingensis,Southern Cattail
AA40183,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA40235,Herb,15,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40235,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40235,Herb,35,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40235,Herb,20,typdom,Typha domingensis,Southern Cattail
AA40235,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40235,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA40235,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA40235,Herb,5,rhydiv,Rhynchospora divergens,Spreading Beaksedge
AA40147,Herb,5,nuplut,Nuphar lutea,Yellow Pond-Lily
AA40147,Herb,40,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40147,Herb,10,typdom,Typha domingensis,Southern Cattail
AA40147,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA40147,Herb,20,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40147,Herb,5,rhyinu,Rhynchospora inundata,Narrowfruit Horned Beaksedge
AA40147,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40147,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40153,Herb,50,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40153,Herb,15,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40153,Herb,10,poncor,Pontederia cordata,Pickerelweed
AA40153,Herb,10,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40153,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA40080,Herb,50,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40080,Herb,5,typdom,Typha domingensis,Southern Cattail
AA40080,Herb,5,utrfol,Utricularia foliosa,Leafy Bladderwort
AA40080,Herb,15,panhem,Panicum hemitomon,Maidencane
AA40080,Herb,5,nymaqu,Nymphoides aquatica,Big Floatingheart
AA40080,Herb,5,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA40080,Herb,5,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40080,Herb,10,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40172,Herb,10,typdom,Typha domingensis,Southern Cattail
AA40172,Herb,40,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40172,Herb,10,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40172,Herb,30,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA40172,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40037,Herb,65,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40037,Herb,10,typdom,Typha domingensis,Southern Cattail
AA40037,Herb,5,bleser,Blechnum serrulatum,Toothed Midsorus Fern
AA40037,Herb,20,junroe,Juncus roemerianus,Needle Rush
AA40105,Herb,80,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40105,Herb,20,junroe,Juncus roemerianus,Needle Rush
AA40199,Herb,75,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40199,Herb,5,typdom,Typha domingensis,Southern Cattail
AA40199,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40206,Herb,60,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40206,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40206,Herb,10,utrpur,Utricularia purpurea,Eastern Purple Bladderwort
AA40206,Herb,20,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40221,Herb,80,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40221,Herb,10,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40221,Herb,5,pelvir,Peltandra virginica,Green Arrow Arum
AA40221,Herb,5,criame,Crinum americanum,Seven Sisters
AA40081,Herb,29,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40081,Herb,15,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40081,Herb,3,nymaqu,Nymphoides aquatica,Big Floatingheart
AA40081,Herb,5,typdom,Typha domingensis,Southern Cattail
AA40081,Herb,40,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40081,Herb,2,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40081,Herb,5,panhem,Panicum hemitomon,Maidencane
AA40081,Herb,1,oxyfil,Oxypolis filiformis,Water Cowbane
AA40050,Herb,55,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40050,Herb,20,typdom,Typha domingensis,Southern Cattail
AA40050,Herb,20,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40050,Herb,5,nymaqu,Nymphoides aquatica,Big Floatingheart
AA40050,Herb,1,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40069,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40069,Herb,50,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40069,Herb,5,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40069,Herb,5,nymaqu,Nymphoides aquatica,Big Floatingheart
AA40144,Herb,10,typdom,Typha domingensis,Southern Cattail
AA40144,Herb,40,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40144,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40144,Herb,25,elecel,Eleocharis cellulosa,Gulf Coast Spikerush
AA40144,Herb,10,nymaqu,Nymphoides aquatica,Big Floatingheart
AA40144,Herb,10,panhem,Panicum hemitomon,Maidencane
AA40059,Herb,10,rhytra,Rhynchospora tracyi,Tracy's Beaksedge
AA40059,Herb,20,panhem,Panicum hemitomon,Maidencane
AA40059,Herb,10,utrfol,Utricularia foliosa,Leafy Bladderwort
AA40059,Herb,5,clajam,Cladium jamaicense,Jamaica Swamp Sawgrass
AA40059,Herb,5,saglan,Sagittaria lancifolia,Bulltongue Arrowhead
AA40059,Herb,5,nymaqu,Nymphoides aquatica,Big Floatingheart
