Point_ID,Visit_Date,Transport_Type,Veg_Code,Veg_Code_Name,Overall_Veg_Cover,Overall_Canopy_Height,Percentage_Tree,Percentage_Shrub,Percentage_Herb,Canopy_Tree,Canopy_Shrub,Canopy_Herb,Cattail,Exotics,Cell_Shape,Notes,decimalLongitude,decimalLatitude
AA30133,3/9/2012 0:00,helicopter,CMXcrD,Buttonwood-Red Mangrove Scrub-Dominant,100,2,0,100,0,0,2,1,none,,50m x 50m grid cell,,-80.99696212,25.2214323
AA30141,3/9/2012 0:00,helicopter,CMrO,Red Mangrove Scrub-Open Marsh,60,2,0,100,0,0,2,0,none,,50m x 50m grid cell,,-80.99447972,25.23181767
AA30143,3/9/2012 0:00,helicopter,CMrD,Red Mangrove Scrub-Dominant,60,2,0,100,0,0,2,0,none,,50m x 50m grid cell,Found 40perc ONWo.,-80.98752968,25.23226878
AA30145,3/9/2012 0:00,helicopter,ONW,Water,25,3,0,100,0,0,3,0,none,,50m x 50m grid cell,Found 75perc ONWo. Classified ONWo but recorded vegetation data for land.,-80.98355812,25.23317148
AA30160,3/9/2012 0:00,helicopter,CMrO,Red Mangrove Scrub-Open Marsh,90,2,0,100,0,0,2,0,none,,50m x 50m grid cell,No photo of datasheet taken.,-81.01086365,25.25213666
AA30154,3/9/2012 0:00,helicopter,CMrO,Red Mangrove Scrub-Open Marsh,80,2,0,98,2,0,2,1,none,,50m x 50m grid cell,,-81.01433869,25.24762097
AA30159,3/9/2012 0:00,helicopter,CMrD,Red Mangrove Scrub-Dominant,60,2,0,95,5,0,2,1,none,,50m x 50m grid cell,Found 40perc ONWo.,-81.02327624,25.25123215
AA30185,3/1/2012 0:00,helicopter,FMr,Red Mangrove Forest,100,10,95,5,0,10,3,0,none,,50m x 50m grid cell,,-81.0833745,25.28191504
AA30184,3/1/2012 0:00,helicopter,FMr,Red Mangrove Forest,100,12,90,10,0,12,3,0,none,,50m x 50m grid cell,,-81.07741321,25.27920906
AA30062,3/1/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,100,15,90,10,0,15,3,0,none,,50m x 50m grid cell,,-81.0878624,25.30719847
AA30068,3/1/2012 0:00,helicopter,ONW,Water,0,0,0,0,0,0,0,0,none,,50m x 50m grid cell,Found 90perc ONWo. Trees along coast 10m tall rhiman.,-81.09680972,25.31486897
AA30065,3/1/2012 0:00,helicopter,FMr,Red Mangrove Forest,95,12,90,10,0,12,3,0,none,,50m x 50m grid cell,,-81.10426081,25.31441235
AA30064,3/1/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,100,4,20,80,0,10,4,0,none,,50m x 50m grid cell,Shrubland with some emergent trees,-81.11071462,25.30989229
AA30067,3/1/2012 0:00,helicopter,FMr,Red Mangrove Forest,100,10,90,10,0,10,3,0,none,,50m x 50m grid cell,,-81.11270495,25.31350307
AA30060,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,95,10,90,10,0,10,3,0,none,,50m x 50m grid cell,,-81.13157448,25.30671441
AA30191,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,80,12,90,10,0,12,2,0,none,,50m x 50m grid cell,Found 20perc dead trees and open sand.,-81.15688974,25.29269205
AA30058,3/1/2012 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,60,12,60,30,10,12,2,1,none,,50m x 50m grid cell,Many dead trees.,-81.15838563,25.29720581
AA30061,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,12,90,10,0,12,2,0,none,,50m x 50m grid cell,FMX acceptable.,-81.14001943,25.30715817
AA30073,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,95,12,90,10,0,12,2,0,none,,50m x 50m grid cell,,-81.12910949,25.32432644
AA30076,3/1/2012 0:00,helicopter,FMr,Red Mangrove Forest,55,10,80,20,0,10,4,0,none,,50m x 50m grid cell,Forest is the dominant feature,-81.13408001,25.32657967
AA30088,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,13,90,10,0,13,2,0,none,,50m x 50m grid cell,,-81.12912721,25.34103317
AA30085,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,13,80,20,0,13,2,0,none,,50m x 50m grid cell,,-81.12365566,25.33516793
AA30080,3/1/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,85,12,80,20,0,12,2,0,none,,50m x 50m grid cell,Found 15perc ONWo. FMr acceptable,-81.0883765,25.33112951
AA30078,3/1/2012 0:00,helicopter,ONW,Water,0,0,0,0,0,0,0,0,none,,50m x 50m grid cell,Found 90perc ONWo. Land has 20perc rhiman shrubs 80trees.,-81.08688504,25.32977579
AA30084,3/1/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,95,12,90,10,0,12,3,0,none,,50m x 50m grid cell,FMX acceptable.,-81.04813454,25.33476042
AA30203,3/13/2012 0:00,helicopter,ONW,Water,5,10,100,0,0,10,0,0,none,,50m x 50m grid cell,Found ONWo. Classified ONWo but recorded vegetation data for land.,-81.04607577,25.14556587
AA30201,3/13/2012 0:00,helicopter,ONW,Water,100,8,70,20,10,8,3,0,none,,50m x 50m grid cell,Found 80perc ONWo. Classified ONWc but recorded vegetation data for land.,-81.05847665,25.14330376
AA30194,3/13/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,65,6,80,20,0,6,3,0,none,,50m x 50m grid cell,,-81.07384936,25.13426598
AA30207,3/13/2012 0:00,helicopter,CMaSb,Black Mangrove Scrub-Saltwort Marsh,85,3,0,40,60,0,3,1,none,,50m x 50m grid cell,Many old snags.,-81.08923982,25.15277087
AA30220,3/13/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,12,80,20,0,12,3,0,none,,50m x 50m grid cell,,-81.06890856,25.16903734
AA30215,3/13/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,10,70,25,5,10,3,1,none,,50m x 50m grid cell,,-81.04707451,25.16272427
AA30224,3/13/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,90,3,20,60,20,7,3,1,none,,50m x 50m grid cell,Shrubland with some emergent trees,-81.04360549,25.17401394
AA30225,3/13/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,80,3,0,80,20,0,3,1,none,,50m x 50m grid cell,Many snags.,-81.05601115,25.17581594
AA30226,3/13/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,90,3,30,60,10,7,3,1,none,,50m x 50m grid cell,Shrubland with some emergent trees,-81.07437249,25.17896865
AA30227,3/13/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,85,3,40,60,0,8,3,0,none,,50m x 50m grid cell,Shrubland with some emergent trees,-81.08132007,25.17986809
AA30219,3/13/2012 0:00,helicopter,Sma,Black Mangrove Shrubland,90,6,30,50,20,6,4,1,none,,50m x 50m grid cell,,-81.08875417,25.16722059
AA30216,3/13/2012 0:00,helicopter,CMaSb,Black Mangrove Scrub-Saltwort Marsh,45,2.5,0,20,80,0,2.5,1,none,,50m x 50m grid cell,Shrub cover originally underestimated,-81.10065917,25.16360062
AA30211,3/13/2012 0:00,helicopter,SMXar,Black Mangrove-Red Mangrove Shrubland,70,6,20,80,0,6,4,0,none,,50m x 50m grid cell,,-81.125463,25.15996933
AA30217,3/13/2012 0:00,helicopter,ONW,Water,90,5,20,80,0,5,3,0,none,,50m x 50m grid cell,Found 70perc ONWo. Classified ONWo but recorded vegetation data for land.,-81.13638551,25.16673283
AA30230,3/13/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,10,70,30,0,10,3,0,none,,50m x 50m grid cell,,-81.14087277,25.18569343
AA30240,3/13/2012 0:00,helicopter,CMaSb,Black Mangrove Scrub-Saltwort Marsh,100,2,0,20,80,0,2,1,none,,50m x 50m grid cell,,-81.14138256,25.19743304
AA30126,3/13/2012 0:00,helicopter,FMa,Black Mangrove Forest,80,12,70,30,5,12,3,1,none,,50m x 50m grid cell,Many snags.,-81.14487421,25.21233052
AA30120,3/13/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,12,70,20,10,12,3,1,none,,50m x 50m grid cell,,-81.12501477,25.20693016
AA30241,3/13/2012 0:00,helicopter,FMa,Black Mangrove Forest,90,12,70,20,10,12,3,1,none,,50m x 50m grid cell,FMXar acceptable.,-81.13145779,25.19834528
AA30234,3/13/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,50,12,70,20,10,12,3,1,none,,50m x 50m grid cell,Split cell. 50perc mud and water. Only 5% herb cover.,-81.12301858,25.19609483
AA30232,3/13/2012 0:00,helicopter,ONW,Water,0,0,0,0,0,0,0,0,none,,50m x 50m grid cell,,-81.12201702,25.18706481
AA30238,3/13/2012 0:00,helicopter,SMXal,Black Mangrove-White Mangrove Shrubland,90,3,30,70,0,8,3,0,none,,50m x 50m grid cell,A lot of snags probably cold burned.,-81.11209913,25.19474888
AA30236,3/13/2012 0:00,helicopter,CMlH,White Mangrove Scrub-Herbaceous Marsh,70,1,0,5,95,0,1,1,none,,50m x 50m grid cell,Bushes of dead lagrac possibly cold damaged. Imagery may look like CMl or CMlGn.,-81.10217171,25.19249836
AA30122,3/13/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,100,9,30,50,20,9,4,1,none,EsS,50m x 50m grid cell,Shrubland with some emergent trees.,-81.08084412,25.21057323
AA30132,3/13/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,90,3,0,50,50,0,3,1,none,,50m x 50m grid cell,Burned. Lygmic cover 4.5%.,-81.08432567,25.22095674
AA30128,3/13/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,100,3,0,30,70,0,3,2,below threshold,ElS,50m x 50m grid cell,Burned. A lot of exotic lygmic in area around cell.,-81.06695101,25.21870792
AA30129,3/13/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,70,3,0,50,50,0,3,2,below threshold,,50m x 50m grid cell,,-81.04610363,25.21961898
AA30130,3/13/2012 0:00,helicopter,SMr,Red Mangrove Shrubland,90,4,10,70,20,6,4,2,none,,50m x 50m grid cell,,-81.04113969,25.2191689
AA30148,3/13/2012 0:00,helicopter,CMrD,Red Mangrove Scrub-Dominant,90,2,0,100,0,0,2,0,none,,50m x 50m grid cell,,-81.04114546,25.23632744
AA30146,3/13/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,90,2,0,20,80,0,2,2,below threshold,,50m x 50m grid cell,Burned.,-81.06497343,25.23360965
AA30151,3/13/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,100,6,10,40,50,6,3,2,none,,50m x 50m grid cell,,-81.08036915,25.24308441
AA30142,3/13/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,90,3,0,60,40,0,3,2,none,EsS,50m x 50m grid cell,,-81.11014776,25.23222826
AA30149,3/13/2012 0:00,helicopter,CMXcr,Buttonwood-Red Mangrove Scrub,100,4,20,80,0,7,4,0,none,EsS,50m x 50m grid cell,,-81.11263531,25.2380964
AA30153,3/13/2012 0:00,helicopter,CMrO,Red Mangrove Scrub-Open Marsh,60,3,0,90,10,0,3,1,none,,50m x 50m grid cell,,-81.09774896,25.24713779
AA30162,3/13/2012 0:00,helicopter,CMcGc,Buttonwood Scrub-Sawgrass Marsh,100,6,20,30,50,6,3,1,none,,50m x 50m grid cell,Burned.,-81.07044593,25.25392642
AA30164,3/13/2012 0:00,helicopter,FMXcr,Buttonwood-Red Mangrove Forest,100,8,70,25,5,8,4,2,none,,50m x 50m grid cell,Schinus cover 7.5%,-81.06994967,25.25437819
AA30163,3/13/2012 0:00,helicopter,ONW,Water,30,3,0,100,0,0,3,0,none,,50m x 50m grid cell,Found 70perc ONWo. Classified ONWo but recorded vegetation data for land.,-81.06250165,25.25392999
AA30166,3/13/2012 0:00,helicopter,CMrD,Red Mangrove Scrub-Dominant,90,2,0,100,0,0,2,0,none,,50m x 50m grid cell,Found 20perc ONWo.,-81.05555267,25.2588997
AA40242,7/23/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,100,2,0,45,65,0,2,1,none,,50m x 50m grid cell,,-80.8701364,25.4534634
AA40145,7/23/2012 0:00,helicopter,SSBT,Transitional Bayhead Shrubland,100,3,0,60,40,0,3,1,none,,50m x 50m grid cell,,-80.90643817,25.45800628
AA40232,7/23/2012 0:00,helicopter,MFGcTD,Tall Sawgrass Marsh-Dense,95,2,0,10,90,0,2,2,below threshold,,50m x 50m grid cell,,-80.92036876,25.45079007
AA40095,7/23/2012 0:00,helicopter,CSmGc,Wax Myrtle Scrub-Sawgrass Marsh,100,2,0,20,80,0,2,1,none,,50m x 50m grid cell,,-80.91986696,25.45756269
AA40078,7/23/2012 0:00,helicopter,CSmGc,Wax Myrtle Scrub-Sawgrass Marsh,100,2,0,20,80,0,2,1,none,,50m x 50m grid cell,,-80.92981002,25.46434068
AA40103,7/23/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,100,3,0,45,55,0,3,1,none,,50m x 50m grid cell,Many dead lagrac shrubs. CSBTGc may also be acceptable.,-80.94025652,25.46118462
AA40175,7/23/2012 0:00,helicopter,MFGc,Sawgrass Marsh,100,1,0,5,95,0,1,1,below threshold,,50m x 50m grid cell,,-80.94373996,25.45712226
AA40129,7/23/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,100,3,0,45,55,0,3,1,none,,50m x 50m grid cell,Shrub cover overestimated,-80.98054562,25.44539204
AA40208,7/23/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,100,2,0,30,70,0,2,1,none,,50m x 50m grid cell,,-80.9671141,25.46164462
AA40248,7/23/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,65,2,0,50,50,0,2,1,none,,50m x 50m grid cell,,-80.96661436,25.4702235
AA40143,7/23/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,80,3,0,60,40,0,3,1,none,,50m x 50m grid cell,"Part of tree island included, shrub cover thus overestimated.",-80.98153505,25.47925665
AA40025,7/23/2012 0:00,helicopter,CMrGc,Red Mangrove Scrub-Sawgrass Marsh,80,3,0,50,50,0,3,1,none,,50m x 50m grid cell,,-80.97805273,25.48061074
AA40183,7/23/2012 0:00,helicopter,MFGcTD,Tall Sawgrass Marsh-Dense,95,2,0,10,90,0,2,2,MFGtS,,50m x 50m grid cell,,-80.9467141,25.47969966
AA40235,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,95,1,0,2,98,0,1,1,MFGtS,,50m x 50m grid cell,,-80.90791716,25.47516519
AA40147,7/23/2012 0:00,helicopter,MFGr,Beakrush Marsh,90,1,0,2,98,0,1,1,below threshold,,50m x 50m grid cell,,-80.88155691,25.47198561
AA40153,7/23/2012 0:00,helicopter,CShGc,Buttonbush Scrub-Sawgrass Marsh,90,2,0,20,80,0,2,1,none,,50m x 50m grid cell,,-80.89348,25.48870116
AA40080,7/23/2012 0:00,helicopter,MFGe,Spikerush Marsh,80,1,0,0,100,0,0,1,below threshold,,50m x 50m grid cell,,-80.89845591,25.48735012
AA40172,7/23/2012 0:00,helicopter,CMrGe,Red Mangrove Scrub-Spikerush Marsh,50,2,0,20,80,0,2,1,below threshold,,50m x 50m grid cell,,-80.94023598,25.50272491
AA40037,7/23/2012 0:00,helicopter,CSBTGc,Transitional Bayhead Swamp Scrub-Sawgrass Marsh,100,3,0,20,80,0,3,2,below threshold,,50m x 50m grid cell,40% conere cover in shrub layer,-80.96312553,25.49325045
AA40105,7/23/2012 0:00,helicopter,CMrGe,Red Mangrove Scrub-Spikerush Marsh,40,2,0,80,20,0,2,1,none,,50m x 50m grid cell,,-80.96909376,25.50002469
AA40199,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,65,1,0,5,95,0,1,1,below threshold,,50m x 50m grid cell,,-80.97157809,25.51402242
AA40206,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,80,1,0,7,93,0,1,1,none,,50m x 50m grid cell,,-80.98103073,25.52305441
AA40221,7/23/2012 0:00,helicopter,MFGcSD,Short Sawgrass Marsh-Dense,90,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.91286273,25.51490232
AA40081,7/23/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,80,1,0,2,98,0,1,1,below threshold,,50m x 50m grid cell,,-80.91485785,25.50813065
AA40050,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,80,1,0,0,100,0,0,1,MFGtS,,50m x 50m grid cell,,-80.90640252,25.50406179
AA40069,7/23/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,80,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.90192392,25.50496191
AA40144,7/23/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,95,1,0,5,95,0,1,1,below threshold,,50m x 50m grid cell,,-80.90042793,25.50902461
AA40059,7/23/2012 0:00,helicopter,MFGe,Spikerush Marsh,50,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.87703245,25.51894035
AA40085,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,60,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.87653346,25.52029449
AA40045,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,85,1,0,1,99,0,1,1,none,,50m x 50m grid cell,,-80.89492606,25.54198187
AA40159,7/23/2012 0:00,helicopter,MFGcTD,Tall Sawgrass Marsh-Dense,100,1,0,20,80,0,2,1,none,,50m x 50m grid cell,The shrub cover is from a tree island at the SW in the cell. The dominant community is the sawgrass marsh.,-80.89840727,25.54514497
AA40123,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,60,1,0,0,100,0,0,1,below threshold,,50m x 50m grid cell,,-80.92876734,25.54561441
AA40051,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,75,1,0,2,98,0,1,1,none,,50m x 50m grid cell,Tree island in center is 20perc sabpal 50chrica 20myrcer 10perbor.,-80.96112187,25.5356931
AA40071,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.95166267,25.54426919
AA40083,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.94967108,25.5460746
AA40229,7/23/2012 0:00,helicopter,MFGr,Beakrush Marsh,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.95862809,25.55149566
AA40148,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,80,1,0,0,100,0,0,1,below threshold,,50m x 50m grid cell,,-80.94469187,25.55058802
AA40174,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,80,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.93273972,25.56232255
AA40068,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.92079623,25.55734985
AA40249,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,90,1,0,10,90,0,2,1,none,,50m x 50m grid cell,,-80.88893039,25.56726258
AA40150,7/23/2012 0:00,helicopter,MFGPm,Muhly Grass Prairie,90,1,0,10,90,0,1,1,none,,50m x 50m grid cell,,-80.90137284,25.57043213
AA40041,7/23/2012 0:00,helicopter,MFGPX,Mixed Graminoid Freshwater Prairie,90,1,0,0,100,0,0,1,none,EsS,50m x 50m grid cell,,-80.90784166,25.5740485
AA40044,7/23/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.92775811,25.56864145
AA40028,7/23/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.93422665,25.57406273
AA40155,7/23/2012 0:00,helicopter,MFGr,Beakrush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.94467382,25.58987022
AA40065,7/23/2012 0:00,helicopter,MFGr,Beakrush Marsh,60,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.9541328,25.5925826
AA40216,7/23/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,60,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.96159694,25.6065818
AA40231,7/23/2012 0:00,helicopter,MFGX,Mixed Graminoid Freshwater Marsh,60,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.94715655,25.60522274
AA40130,7/23/2012 0:00,helicopter,MFGe,Spikerush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.94666019,25.60161042
AA40020,7/23/2012 0:00,helicopter,FSB,Bayhead Forest,100,7,50,50,0,7,4,0,none,,50m x 50m grid cell,,-80.93819514,25.60160709
AA40017,7/24/2012 0:00,helicopter,MFGr,Beakrush Marsh,70,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.92624698,25.59753789
AA40076,7/24/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,85,1,0,10,90,0,2,1,none,,50m x 50m grid cell,Part of tree island at north in cell,-80.91828413,25.59166393
AA40089,7/24/2012 0:00,helicopter,MFGPs,Little Bluestem Prairie,90,1,0,5,95,0,NA,1,none,,50m x 50m grid cell,Prairie.,-80.90732331,25.60068775
AA40177,7/24/2012 0:00,helicopter,CSB,Bayhead Swamp Scrub,95,2,0,20,80,0,2,1,none,,50m x 50m grid cell,No code for bayhead scrub in prairie.,-80.88492078,25.59570514
AA40038,7/24/2012 0:00,helicopter,MFGPX,Mixed Graminoid Freshwater Prairie,90,1,0,5,95,0,NA,1,none,,50m x 50m grid cell,,-80.88193681,25.59209062
AA40192,7/24/2012 0:00,helicopter,MFGPm,Muhly Grass Prairie,90,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.87347434,25.59027748
AA40077,7/24/2012 0:00,helicopter,MFGXcr,Sawgrass-Rhynchospora Marsh,90,1,0,5,95,0,NA,1,none,,50m x 50m grid cell,,-80.86947647,25.60381948
AA40161,7/24/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,90,1,0,2,98,0,2,1,none,,50m x 50m grid cell,,-80.86797617,25.60968785
AA40220,7/24/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,80,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.88789019,25.61512268
AA40132,7/24/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,75,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-80.88141842,25.61285999
AA40048,7/24/2012 0:00,helicopter,MFGcSS,Short Sawgrass Marsh-Sparse,85,1.5,0,5,95,0,6,1.5,none,,50m x 50m grid cell,,-81.03425557,25.45080766
AA40234,7/24/2012 0:00,helicopter,MSGn,Gulf Cordgrass Marsh,90,1.5,0,5,95,0,1,1.5,none,,50m x 50m grid cell,,-81.05066815,25.45306055
AA40029,7/24/2012 0:00,helicopter,WMXar,Black Mangrove-Red Mangrove Woodland,80,12,20,50,30,12,3,1,none,EsS,50m x 50m grid cell,,-81.08100687,25.45530458
AA40031,7/24/2012 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,90,10,20,70,10,10,3,1,none,EsD,50m x 50m grid cell,,-81.08797521,25.46297652
AA40094,7/24/2012 0:00,helicopter,FMXlr,White Mangrove-Red Mangrove Forest,95,12,75,20,5,12,4,2,none,,50m x 50m grid cell,,-81.08846631,25.45439722
AA40057,7/24/2012 0:00,helicopter,FMXlr,White Mangrove-Red Mangrove Forest,100,15,70,30,0,15,4,0,none,,50m x 50m grid cell,,-81.10387638,25.44580813
AA40093,7/24/2012 0:00,helicopter,FMXlr,White Mangrove-Red Mangrove Forest,100,15,90,10,0,15,4,0,none,,50m x 50m grid cell,,-81.10736189,25.45077241
AA40121,7/24/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,90,17,95,5,0,17,4,0,none,,50m x 50m grid cell,Mixed mangrove forest.,-81.16156262,25.44530447
AA40224,7/24/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,90,20,95,5,0,20,4,0,none,,50m x 50m grid cell,,-81.16207201,25.45433443
AA40046,7/24/2012 0:00,helicopter,FMXX,Mixed Mangrove Forest-Mixed,90,20,90,10,0,20,4,0,none,,50m x 50m grid cell,,-81.15363222,25.46608316
AA40152,7/24/2012 0:00,helicopter,FMXar,Black Mangrove-Red Mangrove Forest,90,20,90,10,0,20,4,0,none,,50m x 50m grid cell,,-81.13721139,25.45977808
AA40062,7/24/2012 0:00,helicopter,MSGj,Black Rush Marsh,90,1,0,0,100,0,0,1,none,,50m x 50m grid cell,,-81.12877361,25.47604063
AA40049,7/24/2012 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,100,4,20,80,0,15,4,0,none,EsD,50m x 50m grid cell,,-81.10141901,25.48057733
AA40074,7/24/2012 0:00,helicopter,MSG,Graminoid Salt Marsh,95,1,0,10,90,0,3,1,none,,50m x 50m grid cell,MSGn or MSGj acceptable. Schinus cover 5% for entire cell.,-81.10141788,25.47922276
AA40193,7/24/2012 0:00,helicopter,WMaO,Black Mangrove Woodland-Open Marsh,100,20,40,55,5,20,4,2,none,EsS,50m x 50m grid cell,,-81.09643665,25.47064714
AA40176,7/24/2012 0:00,helicopter,SMc,Buttonwood Shrubland,80,3,5,75,20,7,3,2,none,,50m x 50m grid cell,,-81.05316234,25.47021767
AA40088,7/24/2012 0:00,helicopter,SMc,Buttonwood Shrubland,75,4,0,90,10,0,4,1,none,,50m x 50m grid cell,,-81.05216871,25.47292718
AA40226,7/24/2012 0:00,helicopter,CSrGc,Falsewillow Scrub-Sawgrass Marsh,100,2,5,35,60,6,2,2,none,,50m x 50m grid cell,Lygmic cover 6%. CSBGc also acceptable,-81.039731,25.46570666
AA40026,7/24/2012 0:00,helicopter,CMcGj,Buttonwood Scrub-Black Rush Marsh,100,2,0,10,90,0,2,2,none,,50m x 50m grid cell,Lygmic cover 9%. Schter cover 3%,-81.01784826,25.48015977
AA40066,7/24/2012 0:00,helicopter,CSrGc,Falsewillow Scrub-Sawgrass Marsh,100,1.5,0,45,55,0,1.5,1.5,none,,50m x 50m grid cell,CSBGc also acceptable,-81.03724937,25.48286528
AA40223,7/24/2012 0:00,helicopter,CSBGc,Bayhead Swamp Scrub-Sawgrass Marsh,100,3,2,40,58,NA,3,1,none,EsS,50m x 50m grid cell,Lygmic 6%,-81.06510874,25.48646776
AA40185,7/24/2012 0:00,helicopter,CSBGc,Bayhead Swamp Scrub-Sawgrass Marsh,100,4,0,60,40,0,4,1,none,EsS,50m x 50m grid cell,,-81.08102895,25.48826593
AA40106,7/24/2012 0:00,helicopter,MSGj,Black Rush Marsh,100,1.5,0,2,98,0,2,1.5,none,,50m x 50m grid cell,,-81.08601335,25.50180881
AA40204,7/24/2012 0:00,helicopter,SMXcr,Buttonwood-Red Mangrove Shrubland,90,3,0,70,30,0,3,1,none,,50m x 50m grid cell,,-81.08104591,25.51355125
